,class,comment,full_class,subclass
48,2,"Contact tracing was implemented, but no reduction in transmission is seen.",2.1,1
49,2,"The effect of public awareness campaigns should appear later, not immediately.",2.1,1
50,2,The suppression from social distancing is underestimated.,2.2,2
51,2,The curve doesn’t reflect the expected reduction from increased testing.,2.2,2
52,2,The impact of workplace closures is overestimated given compliance rates.,2.2,2
53,2,"The model assumes perfect mask adherence, which is unrealistic.",2.2,2
54,2,The curve should show a steeper decline after stay-at-home orders.,2.2,2
55,2,The effect of vaccination is too linear; real-world rollout has bottlenecks.,2.2,2
56,2,The reduction in transmission from hygiene measures is missing.,2.2,2
57,2,The curve doesn’t account for fatigue reducing intervention effectiveness.,2.2,2
58,2,The model overestimates the speed of immunity from natural infection.,2.2,2
59,2,The impact of border controls is not visible in the imported cases curve.,2.2,2
60,2,The graph doesn’t show the expected flattening from mask mandates.,2.3,3
61,2,"Quarantine policies were updated, but the curve remains unchanged.",2.3,3
62,2,No visible impact from the vaccination campaign launched last month.,2.3,3
63,2,The curve ignores the effect of superspreader event restrictions.,2.3,3
64,2,"Testing capacity doubled, but case detection rates didn’t increase.",2.3,3
65,2,The model doesn’t incorporate reduced mobility data.,2.3,3
66,2,The curve doesn’t reflect the new isolation guidelines for mild cases.,2.3,3
67,2,No adjustment for the delayed reporting of weekend data.,2.3,3
68,2,The impact of school reopenings isn’t captured in the trajectory.,2.3,3
69,2,The graph doesn’t account for the recent surge in at-home testing.,2.3,3
70,3,"Hospitalizations peak simultaneously with cases, but typically lag by 1-2 weeks.",3.1,1
71,3,The epidemic ends too abruptly; tail periods usually last weeks to months.,3.1,1
72,3,Deaths spike on day 50 without a corresponding rise in severe cases.,3.1,1
73,3,"The model assumes immediate immunity after vaccination, ignoring the 2-week delay.",3.1,1
74,3,The second wave starts too soon after the first; immunity should delay it.,3.1,1
75,3,"The curve shows a 7-day incubation period, but median is 5 days.",3.1,1
76,3,Recoveries begin too early; average illness duration is longer.,3.1,1
77,3,"The peak occurs in 30 days, but current Rt values suggest a later peak.",3.1,1
78,3,The seasonal uptick is misaligned with historical weather patterns.,3.1,1
79,3,The forecasted decline starts before interventions could plausibly take effect.,3.1,1
80,3,"The modeled CFR is 5%, but local data suggests 1-2%.",3.2,2
81,3,Asymptomatic cases are undercounted; true infections are likely 3x higher.,3.2,2
82,3,"The recovery rate implies 7-day illnesses, but median is 14 days.",3.2,2
83,3,Hospitalization rates are overestimated given current age distribution.,3.2,2
84,3,"The forecast assumes 90% vaccine efficacy, but variants reduce it to 70%.",3.2,2
85,3,"The reinfection rate is set to 0%, but emerging data shows 5-10%.",3.2,2
86,3,The model underestimates long-term cases by 50%.,3.2,2
87,3,The infection rate is too high for the observed test positivity.,3.2,2
88,3,"The curve projects 1M deaths, but seroprevalence suggests lower IFR.",3.2,2
89,3,The forecast ignores regional disparities in healthcare access.,3.2,2
90,4,The peak arrives too early given current doubling times.,4.1,1
91,4,Immunity from prior waves should delay the peak by 4-6 weeks.,4.1,1
92,4,The peak is misaligned with seasonal respiratory virus patterns.,4.1,1
93,4,"With current Rt values, the peak should occur 20 days later.",4.1,1
94,4,"The model projects a peak in summer, but most outbreaks peak in winter.",4.1,1
95,4,The peak timing doesn’t account for delayed intervention effects.,4.1,1
96,4,Behavioral changes will likely push the peak further out.,4.1,1
97,4,The peak is too early for the observed vaccine rollout speed.,4.1,1
98,4,"The curve assumes a single peak, but bimodal peaks are more likely.",4.1,1
99,4,The peak should align with the historical lag after school reopenings.,4.1,1
100,4,Peak caseload is overestimated given current testing coverage.,4.2,2
101,4,"The peak ICU admissions exceed total bed capacity, which is unrealistic.",4.2,2
102,4,The model underestimates peak infections due to untested mild cases.,4.2,2
103,4,Peak deaths are too high for the age-stratified IFR.,4.2,2
104,4,The peak should be lower due to pre-existing cross-immunity.,4.2,2
105,4,The forecasted peak cases contradict wastewater surveillance data.,4.2,2
106,4,Peak hospitalizations are inconsistent with vaccination coverage.,4.2,2
107,4,The peak caseload doesn’t reflect the impact of prior infections.,4.2,2
108,4,The model overestimates peak transmission due to ignored NPIs.,4.2,2
109,4,Peak fatalities are misaligned with historical age-specific mortality.,4.2,2
0,1,The infection curve is too steep; real-world transmission is more gradual.,1.1,1
1,1,The decline post-peak is too abrupt—expect a longer tail due to residual transmission.,1.1,1
2,1,The peak is too narrow; infections should spread over a wider period.,1.1,1
3,1,The curve is too symmetrical—ascending and descending phases should differ.,1.1,1
4,1,The initial growth rate is too slow; consider higher early transmission.,1.1,1
5,1,The infection wave lacks secondary peaks; reinfections or variants should cause fluctuations.,1.1,1
6,1,The curve plateaus too early; sustained transmission should extend the peak.,1.1,1
7,1,The rebound after decline is missing—seasonal effects or behavior changes could cause it.,1.1,1
8,1,The curve does not account for superspreading events—expect more variability.,1.1,1
9,1,The initial exponential growth phase is too prolonged—interventions should bend it sooner.,1.1,1
10,1,The curve assumes uniform transmission—geographical heterogeneity should create multiple sub-peaks.,1.1,1
11,1,The decline phase is too smooth—real data often shows stepwise drops due to interventions.,1.1,1
12,1,The curve lacks a 'shoulder' before the peak—behavioral changes often slow growth early.,1.1,1
13,1,The infection wave ends too abruptly—long-term endemic circulation should be considered.,1.1,1
14,1,The curve underestimates asymptomatic spread—true infections are likely higher.,1.1,1
15,1,The model assumes constant transmission—seasonality should modulate the curve.,1.1,1
16,1,The infection peak is too sharp—real-world contact networks create smoother transitions.,1.1,1
17,1,The curve does not reflect testing capacity constraints—true peaks may be obscured.,1.1,1
18,1,The decline phase is too linear—immunity accumulation should accelerate it.,1.1,1
19,1,The curve assumes homogeneous immunity—waning or partial immunity would alter dynamics.,1.1,1
20,1,The susceptible depletion is too rapid—real populations have heterogeneous mixing.,1.2,2
21,1,The susceptible curve drops to near zero—this is unrealistic due to immune escape.,1.2,2
22,1,The decline in susceptibles is linear—expect slowing depletion as herd immunity nears.,1.2,2
23,1,The model ignores demographic turnover—new susceptibles enter over time.,1.2,2
24,1,The curve assumes perfect immunity—reinfection should slow depletion.,1.2,2
25,1,The susceptible pool is exhausted too early—geographical variation delays full depletion.,1.2,2
26,1,The decline lacks inflection points—behavior changes should alter contact rates.,1.2,2
27,1,The curve does not account for age-stratified susceptibility—some groups remain unexposed longer.,1.2,2
28,1,The model overestimates homogeneous mixing—clustered networks slow depletion.,1.2,2
29,1,The susceptible count rebounds too slowly—waning immunity would accelerate replenishment.,1.2,2
30,1,The curve assumes static population size—births and migration add susceptibles.,1.2,2
31,1,The decline is too smooth—interventions create stepwise drops in exposure.,1.2,2
32,1,The model ignores cross-immunity—prior infections may protect against new variants.,1.2,2
33,1,The susceptible curve plateaus too high—some subgroups may remain permanently exposed.,1.2,2
34,1,The depletion rate is constant—behavioral adaptation should slow exposure over time.,1.2,2
35,1,The curve does not reflect vaccine hesitancy—pockets of susceptibles persist.,1.2,2
36,1,The model assumes uniform susceptibility—risk heterogeneity alters depletion patterns.,1.2,2
37,1,The decline lacks regional variation—some areas deplete susceptibles faster.,1.2,2
38,1,The curve underestimates immune evasion—variants can reset susceptibility.,1.2,2
39,1,The recovery curve lags too far behind infections—typical delays are shorter.,1.3,3
40,1,The recovery rate plateaus too early—long-term convalescence extends the tail.,1.3,3
41,1,The model does not account for reinfections—some 'recovered' re-enter the susceptible pool.,1.3,3
42,1,The recovery curve is too smooth—hospital discharge policies create stepwise increases.,1.3,3
43,1,The initial recovery rate is too high—mild cases resolve faster than severe ones.,1.3,3
44,1,The cumulative recoveries exceed the infected count—data reconciliation is needed.,1.3,3
45,1,The recovery trajectory ignores post-acute sequelae—some cases never fully recover.,1.3,3
46,1,The curve assumes constant recovery rates—healthcare strain can prolong illness duration.,1.3,3
47,1,The model overlooks asymptomatic recoveries—true recoveries are underreported.,1.3,3
48,1,The recovery phase lacks regional variation—areas with better care recover faster.,1.3,3
49,1,The curve does not reflect seasonality—recovery rates may vary with healthcare capacity.,1.3,3
50,1,The recovery count is too low—consider undercounting of mild or untested cases.,1.3,3
51,1,The model ignores partial immunity—some recoveries confer only temporary protection.,1.3,3
52,1,The recovery rate decreases unnaturally—strained systems may slow discharges.,1.3,3
53,1,The curve assumes uniform recovery—age and comorbidities create variability.,1.3,3
54,1,The recovery trajectory is too linear—waves of infections create overlapping recovery phases.,1.3,3
55,1,The model does not account for treatment improvements—recovery rates should increase over time.,1.3,3
56,1,The recovery curve lacks rebound—reinfections or variants can reduce the recovered pool.,1.3,3
57,1,The fatality curve is too steep initially—healthcare adaptation flattens early mortality.,1.4,4
58,1,The decline in deaths is abrupt—long-term complications extend fatalities.,1.4,4
59,1,The cumulative deaths plateau too early—delayed reporting or excess mortality is missing.,1.4,4
60,1,The deaths curve lacks age stratification—older populations drive early mortality.,1.4,4
